mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.20610485076904297,0.011792950855460078,0.013545942306518555,0.0002875966701785145,gini,1,2,50,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.6855851330989452,0.6901054746358614,0.7112004018081366,0.6916122551481667,0.6919597989949748,0.6940926127372169,0.00885044626172741,117
0.3602778911590576,0.009325750026799983,0.02262425422668457,0.00020965754985046787,gini,1,2,100,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6840783525866398,0.6921145153189352,0.7132094424912104,0.7031642390758412,0.6914572864321608,0.6968047671809574,0.010218726888718136,109
0.7131207942962646,0.009248583068998693,0.043157434463500975,0.0013720050360394181,gini,1,2,200,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6840783525866398,0.6891009542943245,0.7142139628327474,0.7016574585635359,0.6964824120603015,0.6971066280675099,0.010465059781627888,101
0.17832012176513673,0.00437087644860943,0.012340831756591796,0.00010955860604700473,gini,1,4,50,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 4, 'n_estimators': 50}",0.6855851330989452,0.6901054746358614,0.7112004018081366,0.6916122551481667,0.6919597989949748,0.6940926127372169,0.00885044626172741,117
0.3657696723937988,0.009906377508985306,0.022704410552978515,0.0007399346533801028,gini,1,4,100,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.6840783525866398,0.6921145153189352,0.7132094424912104,0.7031642390758412,0.6914572864321608,0.6968047671809574,0.010218726888718136,109
0.7239608287811279,0.018660126648768146,0.04179348945617676,0.00044449860118278453,gini,1,4,200,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.6840783525866398,0.6891009542943245,0.7142139628327474,0.7016574585635359,0.6964824120603015,0.6971066280675099,0.010465059781627888,101
0.17777304649353026,0.007165185295867904,0.012375783920288087,0.00018209151823541205,gini,1,6,50,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 6, 'n_estimators': 50}",0.6855851330989452,0.6901054746358614,0.7112004018081366,0.6916122551481667,0.6919597989949748,0.6940926127372169,0.00885044626172741,117
0.3608644962310791,0.013126163141474634,0.022882890701293946,0.0002892836834379039,gini,1,6,100,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 6, 'n_estimators': 100}",0.6840783525866398,0.6921145153189352,0.7132094424912104,0.7031642390758412,0.6914572864321608,0.6968047671809574,0.010218726888718136,109
0.732686185836792,0.038076618274084525,0.043522977828979494,0.001361203221852339,gini,1,6,200,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 6, 'n_estimators': 200}",0.6840783525866398,0.6891009542943245,0.7142139628327474,0.7016574585635359,0.6964824120603015,0.6971066280675099,0.010465059781627888,101
0.19037837982177735,0.004646564994004003,0.012969732284545898,0.00028271220305373633,gini,1,8,50,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 8, 'n_estimators': 50}",0.6855851330989452,0.6901054746358614,0.7112004018081366,0.6916122551481667,0.6919597989949748,0.6940926127372169,0.00885044626172741,117
0.36031489372253417,0.015568113681564891,0.022935914993286132,0.0005463799288052843,gini,1,8,100,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 8, 'n_estimators': 100}",0.6840783525866398,0.6921145153189352,0.7132094424912104,0.7031642390758412,0.6914572864321608,0.6968047671809574,0.010218726888718136,109
0.7343700408935547,0.03602015826976697,0.04310398101806641,0.0007915362592501138,gini,1,8,200,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 8, 'n_estimators': 200}",0.6840783525866398,0.6891009542943245,0.7142139628327474,0.7016574585635359,0.6964824120603015,0.6971066280675099,0.010465059781627888,101
0.25020651817321776,0.008538013983648025,0.01332850456237793,0.00026124686403886815,gini,2,2,50,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.6865896534404822,0.6911099949773983,0.7106981416373681,0.6971371170266197,0.6974874371859296,0.6966044688535595,0.00812626274031463,113
0.48471412658691404,0.011264346231155522,0.02419133186340332,0.000507541457213736,gini,2,2,100,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6911099949773983,0.6956303365143144,0.7096936212958312,0.6971371170266197,0.6984924623115578,0.6984127064251443,0.00616382521563458,85
0.9675845623016357,0.006118848245712173,0.04572114944458008,0.000340514673129127,gini,2,2,200,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.6946258161727775,0.6956303365143144,0.7112004018081366,0.6991461577096936,0.7015075376884422,0.7004220499786727,0.005925131172673293,73
0.24573297500610353,0.003343121813966141,0.013096761703491212,0.00026340816089663165,gini,2,4,50,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 4, 'n_estimators': 50}",0.6865896534404822,0.6911099949773983,0.7106981416373681,0.6971371170266197,0.6974874371859296,0.6966044688535595,0.00812626274031463,113
0.4936050891876221,0.007002710938553103,0.023864173889160158,0.00018856824308672877,gini,2,4,100,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.6911099949773983,0.6956303365143144,0.7096936212958312,0.6971371170266197,0.6984924623115578,0.6984127064251443,0.00616382521563458,85
0.9671761512756347,0.016985769345557282,0.04574580192565918,0.00033297926274884917,gini,2,4,200,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 4, 'n_estimators': 200}",0.6946258161727775,0.6956303365143144,0.7112004018081366,0.6991461577096936,0.7015075376884422,0.7004220499786727,0.005925131172673293,73
0.2474673271179199,0.006382542933882206,0.013309097290039063,0.00024914992938073567,gini,2,6,50,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 6, 'n_estimators': 50}",0.6865896534404822,0.6911099949773983,0.7106981416373681,0.6971371170266197,0.6974874371859296,0.6966044688535595,0.00812626274031463,113
0.49520163536071776,0.01391611659748349,0.024222803115844727,0.0008092730358038421,gini,2,6,100,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 6, 'n_estimators': 100}",0.6911099949773983,0.6956303365143144,0.7096936212958312,0.6971371170266197,0.6984924623115578,0.6984127064251443,0.00616382521563458,85
1.0818587303161622,0.2189651380356106,0.053188657760620116,0.01510860094768219,gini,2,6,200,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 6, 'n_estimators': 200}",0.6946258161727775,0.6956303365143144,0.7112004018081366,0.6991461577096936,0.7015075376884422,0.7004220499786727,0.005925131172673293,73
0.25229897499084475,0.003721580443713012,0.013467645645141602,0.0003769712326414651,gini,2,8,50,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 8, 'n_estimators': 50}",0.6865896534404822,0.6911099949773983,0.7106981416373681,0.6971371170266197,0.6974874371859296,0.6966044688535595,0.00812626274031463,113
0.49161839485168457,0.010528982415921581,0.023765373229980468,0.0004291040974964349,gini,2,8,100,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 8, 'n_estimators': 100}",0.6911099949773983,0.6956303365143144,0.7096936212958312,0.6971371170266197,0.6984924623115578,0.6984127064251443,0.00616382521563458,85
0.9542778491973877,0.01275168525095301,0.0451141357421875,0.0002691847163233949,gini,2,8,200,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 8, 'n_estimators': 200}",0.6946258161727775,0.6956303365143144,0.7112004018081366,0.6991461577096936,0.7015075376884422,0.7004220499786727,0.005925131172673293,73
0.29306507110595703,0.001440858368318521,0.013749837875366211,0.00020414005222413678,gini,3,2,50,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 50}",0.6961325966850829,0.6931190356604722,0.7207433450527373,0.7086891009542943,0.6984924623115578,0.703435308132829,0.010112935064140342,57
0.5903805732727051,0.0027696133673795484,0.025182342529296874,0.0002898992514201613,gini,3,2,100,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.6961325966850829,0.6961325966850829,0.7177297840281266,0.7081868407835259,0.7045226130653266,0.7045408862494289,0.008107268464614667,51
1.192758846282959,0.018699036860870443,0.04798588752746582,0.0010494645697122632,gini,3,2,200,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.6961325966850829,0.6946258161727775,0.7187343043696635,0.7112004018081366,0.7035175879396985,0.7048421413950718,0.009114862363767056,46
0.3034081935882568,0.012521926593099631,0.013955354690551758,0.0005110102332645018,gini,3,4,50,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 4, 'n_estimators': 50}",0.6961325966850829,0.6931190356604722,0.7207433450527373,0.7086891009542943,0.6984924623115578,0.703435308132829,0.010112935064140342,57
0.5990300178527832,0.01332311117276,0.025447988510131837,0.0005873524728346449,gini,3,4,100,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 4, 'n_estimators': 100}",0.6961325966850829,0.6961325966850829,0.7177297840281266,0.7081868407835259,0.7045226130653266,0.7045408862494289,0.008107268464614667,51
1.1855931758880616,0.006882483750601364,0.04813485145568848,0.00039298190642639356,gini,3,4,200,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.6961325966850829,0.6946258161727775,0.7187343043696635,0.7106981416373681,0.7035175879396985,0.7047416893609182,0.009046749580414893,49
0.2966589450836182,0.0033143857141580725,0.013956212997436523,0.00029192018337516416,gini,3,6,50,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'n_estimators': 50}",0.6961325966850829,0.6931190356604722,0.7182320441988951,0.7086891009542943,0.6984924623115578,0.7029330479620605,0.00926791462897459,59
0.5952833652496338,0.006366510621383631,0.025364208221435546,0.00025127827059025774,gini,3,6,100,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'n_estimators': 100}",0.6961325966850829,0.6961325966850829,0.7172275238573581,0.7081868407835259,0.7045226130653266,0.7044404342152752,0.007944712781577897,54
1.1901510238647461,0.01065971042548278,0.04818625450134277,0.0004533388541627729,gini,3,6,200,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'n_estimators': 200}",0.6961325966850829,0.6946258161727775,0.7197388247112004,0.7096936212958312,0.7035175879396985,0.7047416893609182,0.009245339257721088,49
0.29682130813598634,0.0030626249631070723,0.013847970962524414,0.0001523421663374307,gini,3,8,50,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'n_estimators': 50}",0.6961325966850829,0.6926167754897037,0.7182320441988951,0.7086891009542943,0.6984924623115578,0.7028325959279067,0.009375834843491622,60
0.5933534145355225,0.0076557946023492985,0.025447988510131837,0.00016648683168083434,gini,3,8,100,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'n_estimators': 100}",0.6961325966850829,0.6956303365143144,0.7172275238573581,0.7086891009542943,0.7045226130653266,0.7044404342152752,0.008101920387980296,54
1.1818647861480713,0.007233121642630427,0.04808177947998047,0.0005481876549910174,gini,3,8,200,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'n_estimators': 200}",0.6961325966850829,0.6946258161727775,0.7197388247112004,0.7112004018081366,0.7035175879396985,0.7050430454633793,0.009424656482197993,43
0.3565205097198486,0.0032478655260907343,0.014796590805053711,0.0003354370496055155,gini,4,2,50,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.6961325966850829,0.6961325966850829,0.7187343043696635,0.7091913611250628,0.7040201005025125,0.704842191873481,0.008535759997788708,45
0.7131226539611817,0.004014563031423476,0.026698541641235352,0.00014792072769132103,gini,4,2,100,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6971371170266197,0.6936212958312405,0.7192365645404319,0.7096936212958312,0.7040201005025125,0.7047417398393272,0.009128377725182107,47
1.4125333309173584,0.005815088500141856,0.051328182220458984,0.0004027922251208636,gini,4,2,200,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.6976393771973882,0.6966348568558514,0.7212456052235058,0.7137117026619789,0.7045226130653266,0.7067508310008102,0.009474900448358931,25
0.3536379814147949,0.0029227268786460097,0.014539670944213868,0.00011895805588009735,gini,4,4,50,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 50}",0.6976393771973882,0.6956303365143144,0.7182320441988951,0.7091913611250628,0.7040201005025125,0.7049426439076346,0.008192284395185975,44
0.7180221557617188,0.012491450521620508,0.02716655731201172,0.0005545703767525502,gini,4,4,100,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 100}",0.6981416373681567,0.6931190356604722,0.7187343043696635,0.7096936212958312,0.7040201005025125,0.7047417398393272,0.00893848265072385,47
1.4982851505279542,0.0740008252364077,0.05281386375427246,0.001633962344412018,gini,4,4,200,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 200}",0.6966348568558514,0.6966348568558514,0.7212456052235058,0.7137117026619789,0.7045226130653266,0.7065499269325027,0.009674515210570833,26
0.3733165740966797,0.003532911838096217,0.01527400016784668,0.0007622056412309964,gini,4,6,50,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'n_estimators': 50}",0.6976393771973882,0.6961325966850829,0.7182320441988951,0.7091913611250628,0.7045226130653266,0.7051435984543512,0.00806955893539255,41
0.7138599395751953,0.00888281730126473,0.027290916442871092,0.0009075819971383437,gini,4,6,100,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'n_estimators': 100}",0.6971371170266197,0.6931190356604722,0.7182320441988951,0.7096936212958312,0.7040201005025125,0.7044403837368661,0.008938609154177796,56
1.476614236831665,0.08819053928454461,0.05389981269836426,0.0025149988064823957,gini,4,6,200,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'n_estimators': 200}",0.6961325966850829,0.6956303365143144,0.7197388247112004,0.7142139628327474,0.7045226130653266,0.7060476667617344,0.009625916791686067,31
0.35212345123291017,0.005393395098159031,0.014571094512939453,0.00022921426791320284,gini,4,8,50,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'n_estimators': 50}",0.6976393771973882,0.6961325966850829,0.7182320441988951,0.7091913611250628,0.7045226130653266,0.7051435984543512,0.00806955893539255,41
0.7235259532928466,0.052956975290723435,0.02783937454223633,0.0014227364279547471,gini,4,8,100,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'n_estimators': 100}",0.6976393771973882,0.6936212958312405,0.7172275238573581,0.7112004018081366,0.7030150753768845,0.7045407348142017,0.008654435880773461,53
1.5263192176818847,0.11233156772567966,0.05396585464477539,0.004311128122874991,gini,4,8,200,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'n_estimators': 200}",0.6956303365143144,0.6946258161727775,0.7192365645404319,0.7137117026619789,0.7045226130653266,0.7055454065909659,0.009723460018313042,35
0.4119210720062256,0.005776143413306466,0.015516185760498047,0.0003710261808072,gini,5,2,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.7021597187343044,0.6981416373681567,0.7237569060773481,0.7132094424912104,0.7040201005025125,0.7082575610347064,0.009189368757646671,22
0.8194180488586426,0.0034384847252488635,0.02894439697265625,0.0010214164873345785,gini,5,2,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.7046710195881467,0.7001506780512305,0.7242591662481165,0.7152184831742843,0.7065326633165829,0.7101664020756722,0.008577266921745758,6
1.6664494037628175,0.05417469647144411,0.05604124069213867,0.0013180002115407371,gini,5,2,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.7026619789050729,0.7041687594173782,0.7262682069311903,0.7182320441988951,0.7045226130653266,0.7111707205035727,0.00941721682786699,1
0.46525044441223146,0.009297261274379819,0.016987705230712892,0.0007037130825685138,gini,5,4,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 4, 'n_estimators': 50}",0.7031642390758412,0.6981416373681567,0.7257659467604219,0.7101958814665997,0.7030150753768845,0.7080565560095808,0.009652524413779985,23
0.8884185791015625,0.010344515919427151,0.03011798858642578,0.001128814047500846,gini,5,4,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 4, 'n_estimators': 100}",0.7046710195881467,0.7011551983927674,0.7237569060773481,0.7162230035158212,0.7060301507537688,0.7103672556655705,0.008362919402917323,3
1.785714817047119,0.056947279888833365,0.06274175643920898,0.008841036604507838,gini,5,4,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 4, 'n_estimators': 200}",0.7016574585635359,0.7031642390758412,0.7252636865896535,0.7167252636865896,0.7045226130653266,0.7102666521961893,0.009210658778352088,5
0.4486217975616455,0.011017331687380262,0.016378450393676757,0.0004974931080644498,gini,5,6,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 6, 'n_estimators': 50}",0.7036664992466097,0.6961325966850829,0.7222501255650426,0.7122049221496736,0.7055276381909548,0.7079563563674728,0.008791643625675031,24
0.8826438903808593,0.022584044222573256,0.030181121826171876,0.0011176884518751067,gini,5,6,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 6, 'n_estimators': 100}",0.7026619789050729,0.700652938221999,0.7252636865896535,0.7152184831742843,0.7060301507537688,0.7099654475289557,0.009134336824207247,9
1.6975321769714355,0.048632256766873105,0.05882096290588379,0.005369112357701287,gini,5,6,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 6, 'n_estimators': 200}",0.7021597187343044,0.7041687594173782,0.724761426418885,0.7177297840281266,0.7035175879396985,0.7104674553076785,0.009100019141687852,2
0.40850062370300294,0.00702533961423351,0.015433120727539062,0.00027156566497226847,gini,5,8,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 8, 'n_estimators': 50}",0.7041687594173782,0.6971371170266197,0.7232546459065796,0.7132094424912104,0.7050251256281407,0.7085590180939858,0.0089421531532508,21
0.8490655899047852,0.03609114242085787,0.02853736877441406,0.0004987569564269096,gini,5,8,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.7016574585635359,0.700652938221999,0.7237569060773481,0.7142139628327474,0.7055276381909548,0.7091617807773171,0.008723124118138767,14
1.7019636631011963,0.049600497808653055,0.0587458610534668,0.006000632840413945,gini,5,8,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.7021597187343044,0.7026619789050729,0.7232546459065796,0.7162230035158212,0.7055276381909548,0.7099653970505466,0.00836330088077664,10
